id_municipio,ano,populacao
2108801,2020,18291
2111722,2020,9875
2111904,2020,10603
2104081,2021,10795
2105948,2021,9055
2107605,2021,21187
2108900,2021,18240
2111573,2021,5665
2103802,2022,23641
2108603,2022,86960
2100600,2023,38471
2109809,2023,42888
2111805,2023,17502
2105948,2002,9347
2108603,2002,72909
2111631,2002,8459
2112704,2002,39943
2113009,2002,31185
2100808,2003,11664
2103109,2003,10240
2104552,2003,12447
2109403,2003,12292
2110104,2003,22659
2102002,2004,38526
2102374,2004,7934
2102804,2004,24493
2102903,2004,20376
2104008,2004,20167
2110302,2004,14706
2100600,2005,35545
2100832,2005,13548
2101301,2005,17334
2101772,2005,9804
2102200,2005,25769
2103604,2005,60634
2106755,2005,20674
2109239,2005,6063
2110906,2005,12058
2100956,2006,32369
2103000,2006,153304
2111706,2006,20484
2112456,2006,19749
2112803,2006,48534
2100105,2007,5588
2104909,2007,12674
2105500,2007,24611
2106706,2007,20673
2102507,2008,18612
2103158,2008,9964
2106300,2008,17339
2112456,2008,20873
2101004,2009,28643
2104503,2009,10156
2105401,2009,61961
2106003,2009,11527
2109809,2009,37487
2110807,2009,4851
2101905,2010,21039
2103158,2010,11005
2105005,2010,26449
2106201,2010,6514
2110401,2010,17956
2111722,2010,12213
2104404,2011,17708
2105476,2011,15932
2109452,2011,26483
2111672,2011,6072
2111789,2011,9736
2100477,2012,31510
2100550,2012,6587
2102150,2012,10712
2104909,2012,12147
2107308,2012,4651
2109304,2012,10956
2111722,2012,12057
2101707,2013,58211
2104206,2013,17487
2107605,2013,19459
2109452,2013,27480
2109809,2013,39681
2111573,2013,4657
2111904,2013,10611
2100303,2014,24468
2100808,2014,14308
2100956,2014,31014
2105658,2014,5043
2105906,2014,15665
2107605,2014,19719
2109304,2014,11042
2110609,2014,27563
2112506,2014,54302
2112902,2014,32007
2100477,2015,30380
2105922,2015,11025
2105989,2015,7120
2112209,2015,165175
2102408,2016,10868
2104909,2016,11602
2105476,2016,16570
2105922,2016,11021
2109007,2016,22884
2112902,2016,32119
2101202,2017,105073
2105500,2017,24983
2107100,2017,18781
2110500,2017,44407
2101731,2019,8131
2102325,2019,61420
2104602,2020,14355
2109551,2021,7639
2112100,2021,27801
2103125,2022,7380
2103208,2022,83201
2107605,2022,21333
2108801,2022,18172
2101202,2023,107392
2103554,2023,15263
2104073,2023,8247
2108108,2023,20852
2108405,2023,11495
2108900,2023,17706
2109239,2023,4838
2111904,2023,10490
2101772,2002,9425
2104206,2002,17206
2109056,2002,6505
2101608,2003,79434
2102077,2003,13012
2102309,2003,22533
2102556,2003,12612
2103257,2003,12824
2105401,2003,55871
2108058,2003,12502
2112852,2003,8232
2101707,2004,46059
2106805,2004,13927
2107605,2004,18029
2111029,2004,17311
2111052,2004,10954
2101509,2005,16580
2104800,2005,55107
2109601,2005,37960
2111722,2005,10431
2111805,2005,16543
2109700,2006,5521
2112506,2006,49228
2100303,2007,22640
2103000,2007,154428
2109106,2007,44061
2111029,2007,16850
2101905,2008,21022
2103752,2008,12539
2106326,2008,18413
2109403,2008,13645
2100402,2009,7471
2101905,2009,21036
2104909,2009,12492
2106300,2009,17717
2106672,2009,8138
2108256,2009,22285
2109700,2009,5534
2111003,2009,20277
2101939,2010,5674
2103125,2010,7960
2105351,2010,14192
2111631,2010,6314
2102556,2011,13547
2107258,2011,4955
2108454,2011,21498
2111300,2011,1032128
2103505,2012,39934
2105989,2012,7030
2108801,2012,17879
2105351,2013,14359
2107100,2013,18320
2111052,2013,10905
2103406,2014,47100
2100436,2015,25612
2109270,2015,17760
2111409,2015,19700
2100956,2016,30105
2102804,2016,24571
2103109,2016,10569
2103752,2016,13614
2110278,2016,14337
2111078,2016,17735
2103000,2017,162313
2104073,2017,8283
2104107,2017,12799
2104503,2017,10529
2104909,2017,11463
2109270,2017,17880
2110906,2017,12228
2101004,2018,30067
2105708,2018,46706
2109270,2018,17926
2111102,2018,25746
2100303,2019,24269
2108058,2019,16642
2100956,2020,28132
2106300,2020,15226
2100709,2021,26163
2103703,2021,32986
2109601,2021,40246
2104602,2022,14333
2107506,2022,145369
2109007,2022,24207
2105807,2023,9781
2106672,2023,9017
2108801,2023,18129
2110708,2023,35256
2105500,2002,25260
2102903,2003,20065
2107506,2003,82178
2110500,2003,35323
2102754,2004,10783
2105401,2004,56904
2111748,2004,9426
2100154,2005,10791
2101939,2005,5379
2104677,2005,26985
2105609,2005,15630
2111789,2005,9197
2103505,2006,38811
2104081,2006,7210
2112001,2006,7274
2105401,2007,60037
2106326,2007,17992
2112407,2007,33525
2101301,2008,17674
2111763,2008,14704
2112407,2008,33641
2101400,2009,80190
2105476,2009,15665
2107209,2009,11904
2104081,2010,8958
2104628,2010,7425
2104800,2010,61493
2106300,2010,17918
2100105,2011,5975
2103604,2011,62703
2104057,2011,36360
2109601,2011,40229
2109908,2011,84368
2111508,2011,39629
2103158,2012,11446
2104651,2012,10533
2106003,2012,11568
2102374,2013,8818
2102556,2013,13459
2111672,2013,5895
2112704,2013,49782
2105401,2014,63618
2106326,2014,20075
2100154,2015,12064
2100709,2015,25586
2105351,2015,14397
2106409,2015,16243
2110005,2015,67894
2103703,2016,33074
2106631,2016,15817
2103208,2017,80140
2103802,2017,23459
2104552,2017,17515
2111706,2017,20728
2101970,2018,7644
2102705,2018,23128
2104081,2018,10345
2105203,2018,10637
2107001,2018,9476
2109759,2018,7094
2109809,2018,41803
2110237,2018,11353
2106607,2019,33320
2108801,2019,18346
2101905,2020,20544
2104503,2020,10541
2110708,2020,35217
2112100,2020,27934
2104651,2021,10992
2102101,2022,35369
2102200,2022,30441
2106607,2022,33376
2111409,2022,18564
2103703,2023,32752
2106631,2023,17632
2110104,2023,24551
2110278,2023,14286
2114007,2023,42631
2105807,2002,10177
2110039,2002,22114
2111789,2002,8951
2112001,2002,6785
2105005,2003,23439
2106904,2003,27821
2110401,2003,17203
2100709,2004,22494
2101509,2004,16370
2103406,2004,45929
2106672,2005,8006
2109007,2005,19345
2110237,2005,10276
2100501,2006,10687
2100873,2006,12936
2101806,2006,5487
2102556,2006,13114
2104602,2006,13682
2106375,2006,11714
2108256,2006,20935
2109809,2006,35469
2111029,2006,17010
2101202,2007,99097
2103158,2007,9354
2104081,2007,7656
2104404,2007,17775
2107209,2007,11110
2101202,2008,99505
2103901,2008,10632
2104206,2008,17360
2105351,2008,13771
2109908,2008,82700
2111532,2008,11821
2104008,2009,18665
2104651,2009,10363
2104800,2009,60292
2105922,2009,11034
2107001,2009,9703
2109304,2009,10686
2110906,2009,12016
2105427,2010,25323
2107407,2010,18870
2109239,2010,6531
2110500,2010,40511
2110856,2010,10324
2111052,2010,11013
2111904,2010,10576
2112704,2010,50153
2100600,2011,38556
2103406,2011,47718
2106326,2011,19370
2106755,2011,24771
2107357,2011,19482
2109809,2011,38630
2100303,2012,24390
2101004,2012,29088
2105922,2012,11020
2101004,2013,29284
2103174,2013,19150
2100873,2014,13687
2101251,2014,15727
2107902,2014,17872
2109270,2014,17669
2110104,2014,24667
2111003,2014,20145
2111029,2014,15264
2103109,2015,10560
2105609,2015,15702
2111532,2015,13096
2103174,2016,18455
2103604,2016,62862
2106508,2016,22591
2111672,2016,5543
2100154,2017,12192
2104081,2017,10191
2106755,2017,25061
2107605,2017,20417
2109304,2017,11067
2111300,2017,1066188
2112308,2017,39091
2100402,2018,6998
2103554,2018,15302
2107209,2018,13990
2109239,2018,5538
2112902,2018,32151
2100808,2019,14318
2101400,2019,98363
2104081,2019,10507
2105708,2019,46675
2111607,2019,18780
2114007,2019,45187
2100436,2020,25169
2100501,2020,11349
2101400,2020,99979
2104800,2020,72954
2105658,2020,5244
2109056,2020,6174
2110658,2020,7949
2111672,2020,5041
2103802,2021,23658
2104404,2021,17751
2108603,2021,86467
2112209,2021,177658
2108306,2022,34079
2111102,2022,25933
2112704,2022,45745
2101301,2023,16729
2103109,2023,10468
2103752,2023,14645
2104677,2023,23829
2110807,2023,4511
2111029,2023,12688
2111078,2023,17333
2112308,2023,37684
2112407,2023,38618
2100832,2002,12381
2101806,2002,5470
2103174,2002,16946
2103208,2002,65345
2105963,2002,9091
2106508,2002,20404
2107357,2002,17475
2108009,2002,16360
2109403,2002,12022
2112852,2002,7814
2110302,2003,14727
2111573,2003,4162
2109239,2004,5933
2109809,2004,34046
2109908,2004,79849
2101400,2005,72033
2101707,2005,47399
2103307,2005,118397
2105302,2005,245498
2109205,2005,10619
2112407,2005,33222
2112803,2005,48149
2101509,2006,16806
2109502,2006,20973
2110005,2006,71287
2110500,2006,37669
2111300,2006,986692
2102077,2007,14235
2104503,2007,9900
2110278,2007,12692
2101608,2008,82286
2108801,2009,17331
2109056,2009,6153
2111029,2009,16481
2111607,2009,17326
2103703,2011,33141
2106706,2011,20706
2100600,2012,38725
2101731,2012,7013
2103752,2012,12846
2106300,2012,17698
2106326,2012,19622
2110302,2012,14502
2111573,2012,4535
2100907,2013,43228
2107001,2013,9522
2111789,2013,9901
2112233,2013,21183
2101301,2014,17540
2103109,2014,10528
2105476,2014,16326
2106672,2014,8564
2106904,2014,30933
2107258,2014,5063
2107308,2014,4638
2108801,2014,18161
2100873,2015,13474
2107308,2015,4631
2111953,2015,5385
2109700,2016,5667
2114007,2016,46915
2102374,2017,9390
2104800,2017,69843
2107506,2017,126415
2108405,2017,12874
2109551,2017,7587
2111904,2017,10630
2102804,2018,24655
2105005,2018,27172
2111508,2018,40413
2102036,2019,29689
2107308,2019,4557
2109056,2019,6172
2110856,2019,9731
2111003,2019,19667
2100477,2020,28297
2112902,2020,32159
2101608,2021,87535
2106375,2021,14098
2106706,2021,21526
2107001,2021,9437
2107258,2021,5164
2109106,2021,46566
2100832,2022,17668
2100873,2022,11814
2101400,2022,103023
2103158,2022,12538
2107258,2022,5161
2102754,2023,11620
2111672,2023,4682
2112704,2023,45134
2102507,2002,17846
2102903,2002,19744
2104404,2002,17983
2104503,2002,9260
2105351,2002,12074
2108702,2002,24475
2110005,2002,70324
2110500,2002,34542
2111607,2002,15780
2100956,2003,32111
2106631,2003,9122
2109304,2003,9854
2100550,2004,5994
2100956,2004,32193
2103158,2004,7672
2105807,2004,10294
2110500,2004,36100
2100550,2005,6088
2102101,2005,31053
2105807,2005,10347
2101301,2006,17470
2106326,2006,17575
2108405,2006,14127
2109601,2006,38455
2110237,2006,10627
2111201,2006,140458
2113009,2006,31332
2107100,2008,17421
2101707,2010,54314
2108306,2010,35883
2109759,2010,7184
2100709,2011,24867
2100956,2011,32133
2102077,2011,14913
2104206,2011,17438
2105963,2011,10606
2106805,2011,14383
2109551,2011,7428
2101103,2012,11660
2104008,2012,18456
2105203,2012,10645
2109502,2012,20780
2109809,2012,39168
2110278,2012,14082
2111201,2012,168344
2111953,2012,5465
2112001,2012,8001
2100402,2013,7383
2100477,2013,31141
2104107,2013,12546
2105500,2014,24632
2109809,2014,40188
2110203,2014,34791
2110708,2014,34512
2100303,2015,24487
2102358,2015,14577
2104677,2015,25560
2108900,2015,19593
2104651,2016,10907
2105906,2016,15636
2107209,2016,13735
2110658,2016,7552
2110856,2016,10031
2107258,2017,5135
2108207,2017,39491
2109239,2017,5687
2112274,2017,5799
2112506,2017,54789
2108405,2018,12644
2102150,2019,9995
2102705,2019,23483
2104206,2019,17551
2103604,2020,62416
2102077,2021,13046
2106102,2021,11951
2110906,2021,12391
2111029,2021,13277
2112852,2021,10846
2100501,2022,11373
2100550,2022,7284
2100600,2022,38622
2105450,2022,7757
2105658,2022,5274
2109908,2022,88114
2110500,2022,47242
2103000,2023,163476
2107100,2023,18982
2107258,2023,5138
